User_ID,Age,Country,ISBN,Title,Author,Main_Genres,Genres,Age_Group
166646,30, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
167009,37, usa,039701001X,Alive: The Story of the Andes Survivors,Piers Paul Read,Sports,Active Outdoor Pursuits,Adult (30-59)
167471,29, canada,441009190,The Time Machine,H. G. Wells,Literature & Fiction,Classic Fiction,Young Adult (18-29)
167494,20, usa,553275593,Zen in the Martial Arts,Joe Hyams,Religion,Buddhism,Young Adult (18-29)
167517,25, italy,812505166,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
167746,32, usa,1573226122,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
167800,57, usa,1551669463,The Italian,T L Swan,Romance,Multicultural & Interracial,Adult (30-59)
167844,37, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
167906,25, usa,1573226122,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
168047,28, usa,156787334,A Room of One's Own,Virginia Woolf,Literature & Fiction,Essays,Young Adult (18-29)
168047,28, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
169233,27, usa,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
169249,43, usa,140047484,Thus Spoke Zarathustra,F Nietzsche,Literature & Fiction,Essays,Adult (30-59)
169265,29, usa,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Young Adult (18-29)
169600,28, portugal,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
169682,26, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
169682,26, usa,691014647,Walden,Henry David Thoreau,Literature & Fiction,Essays,Young Adult (18-29)
169682,26, usa,812505166,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
169699,40, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
169755,26, haiti,425080021,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Young Adult (18-29)
169773,20, usa,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
169781,21, usa,006440188X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Young Adult (18-29)
169911,25, spain,8401426715,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
169911,25, spain,8437606632,Macbeth,William Shakespeare,Literature & Fiction,Classic Fiction,Young Adult (18-29)
170184,51, united kingdom,1594480001,The Kite Runner,Khaled Hosseini,"Arts, Film & Photography",Cinema & Broadcast,Adult (30-59)
170229,56, usa,517668424,Frankenstein,Mary Shelley,"Fantasy, Horror & Science Fiction",Horror,Adult (30-59)
170385,22, usa,671722751,Macbeth,William Shakespeare,Literature & Fiction,Classic Fiction,Young Adult (18-29)
170575,32, usa,373218435,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
171118,47, canada,140135154,Ways of Seeing,John Berger,"Arts, Film & Photography",Theory & Criticism,Adult (30-59)
171118,47, canada,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
171118,47, canada,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
171118,47, canada,451516508,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
171118,47, canada,747561966,Harry Potter and the Philosopher's Stone,J.K. Rowling,Children's Books,Fantasy,Adult (30-59)
171118,47, canada,767914481,Every Second Counts,Lance Armstrong,Sports,Cycling,Adult (30-59)
171118,47, canada,078670621X,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Sciences, Technology & Medicine",Transportation & Automotive,Adult (30-59)
171118,47, canada,807014257,Walden,Henry David Thoreau,Literature & Fiction,Essays,Adult (30-59)
171157,32, usa,812505166,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
171295,27, usa,451516508,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
171602,37, usa,553263153,Bobby Fischer Teaches Chess,Bobby Fischer,"Crafts, Home & Lifestyle",Games & Quizzes,Adult (30-59)
171602,37, usa,876120796,Autobiography of a Yogi,Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,Adult (30-59)
171602,37, usa,1890085014,Complete Book of Chess Strategy: Grandmaster Techniques from A to Z,Jeremy Silman,"Crafts, Home & Lifestyle",Games & Quizzes,Adult (30-59)
171818,31, usa,553211412,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
172030,30, usa,876120796,Autobiography of a Yogi,Paramahansa Yogananda,"Biographies, Diaries & True Accounts",Biographies & Autobiographies,Adult (30-59)
172061,25, usa,395683297,Silent Spring,Rachel Carson,"Crafts, Home & Lifestyle",Gardening & Landscape Design,Young Adult (18-29)
172119,28, usa,081120068X,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
172742,44, usa,395683297,Silent Spring,Rachel Carson,"Crafts, Home & Lifestyle",Gardening & Landscape Design,Adult (30-59)
172742,44, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
172742,44, usa,425080021,Dune,Frank Herbert,"Fantasy, Horror & Science Fiction",Fantasy,Adult (30-59)
172742,44, usa,439099390,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
173122,28, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
173122,28, usa,157008968X,As a Man Thinketh,James Allen,Business & Economics,Economics,Young Adult (18-29)
173415,31, usa,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
173415,31, usa,440977096,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
173508,26, usa,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
173679,27, germany,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
173684,15, usa,440419468,Holes,Louis Sachar,Children's Books,Crime & Thriller,Teens (12-17)
173743,35, usa,66620724,Just for Fun: The Story of an Accidental Revolutionary,Linus Torvalds,"Computing, Internet & Digital Media",Network Administration,Adult (30-59)
173773,36, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
174304,26, usa,006440188X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Young Adult (18-29)
174304,26, usa,64430170,Goodnight Moon,Margaret Wise Brown,Children's Books,Animals & Pets,Young Adult (18-29)
174304,26, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
174791,38, usa,439099390,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
174791,38, usa,553244787,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
174791,38, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
175003,33, usa,345434498,Hostage,Piper Stone,Romance,Mafia Romance,Adult (30-59)
175003,33, usa,440419468,Holes,Louis Sachar,Children's Books,Crime & Thriller,Adult (30-59)
175003,33, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
175052,57, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
175145,33, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
175235,44, usa,156528207,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
175283,29, usa,451516508,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
175493,30, germany,3518366823,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
175540,43, canada,425043797,Dune Messiah,Frank Herbert,Reference,Library & Information Science,Adult (30-59)
175886,52, australia,330257072,Eve,Cat Bohannon,Science & Mathematics,Biology & Life Sciences,Adult (30-59)
175978,27, usa,553208845,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Young Adult (18-29)
176256,32, usa,373218435,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
176597,34, usa,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Adult (30-59)
176951,74, usa,440226198,The Gift of Fear,Gavin de Becker,Society & Social Sciences,Social Welfare & Social Services,Senior (60+)
177072,47, usa,345434498,Hostage,Piper Stone,Romance,Mafia Romance,Adult (30-59)
177090,37, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
177090,37, usa,440419468,Holes,Louis Sachar,Children's Books,Crime & Thriller,Adult (30-59)
177090,37, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
177195,20, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
177432,33, usa,812505042,The Time Machine,H. G. Wells,Literature & Fiction,Classic Fiction,Adult (30-59)
177458,29, canada,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Young Adult (18-29)
178032,58, usa,1577311523,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,Religion,New Age & Spirituality,Adult (30-59)
178181,32, usa,64430170,Goodnight Moon,Margaret Wise Brown,Children's Books,Animals & Pets,Adult (30-59)
178667,34, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
178919,30, canada,767914481,Every Second Counts,Lance Armstrong,Sports,Cycling,Adult (30-59)
178920,31, usa,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
179075,82, usa,312261780,Looking for Alaska,John Green,Teen & Young Adult,Romance,Senior (60+)
179095,72, united kingdom,087516000X,As a Man Thinketh,James Allen,Business & Economics,Economics,Senior (60+)
179733,26, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
179734,26, usa,152465030,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
179739,42, canada,1551922444,Harry Potter and the Chamber of Secrets,J.K. Rowling,Children's Books,Fantasy,Adult (30-59)
179744,26, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
179744,26, usa,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Young Adult (18-29)
179772,37, canada,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Adult (30-59)
179978,28, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Young Adult (18-29)
180077,59, canada,60955724,Walden,Henry David Thoreau,Literature & Fiction,Essays,Adult (30-59)
180348,40, usa,380808331,The Marriage Contract,Tara Ahmed,Romance,Love Triangle,Adult (30-59)
180591,1, portugal,152023984,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",
180651,54, united kingdom,006440188X,The Secret Garden,Frances Hodgson Burnett,Children's Books,"Crafts, Hobbies & Practical Interests",Adult (30-59)
180651,54, united kingdom,440419468,Holes,Louis Sachar,Children's Books,Crime & Thriller,Adult (30-59)
180651,54, united kingdom,747550727,Kitchen Confidential,Anthony Bourdain,"Crafts, Home & Lifestyle","Food, Drink & Entertaining",Adult (30-59)
180840,33, usa,395051029,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
181103,25, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Young Adult (18-29)
181176,43, usa,394404289,The Prophet,Kahlil Gibran,Literature & Fiction,Classic Fiction,Adult (30-59)
181176,43, usa,394810112,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Adult (30-59)
181176,43, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
181820,36, denmark,140446362,Poetics (Penguin Classics),Aristotle,"Arts, Film & Photography",Theater & Ballet,Adult (30-59)
181854,29, usa,345434498,Hostage,Piper Stone,Romance,Mafia Romance,Young Adult (18-29)
181909,30, italy,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
182993,40, usa,373218435,Untamed,Glennon Doyle,Reference,Library & Information Science,Adult (30-59)
182993,40, usa,446517046,Into Thin Air,Jon Krakauer,Sports,Active Outdoor Pursuits,Adult (30-59)
183088,43, usa,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Adult (30-59)
183277,38, usa,039701001X,Alive: The Story of the Andes Survivors,Piers Paul Read,Sports,Active Outdoor Pursuits,Adult (30-59)
183277,38, usa,078670621X,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Sciences, Technology & Medicine",Transportation & Automotive,Adult (30-59)
183722,41, usa,152023984,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Adult (30-59)
184121,37, usa,078670621X,Endurance: Shackleton's Incredible Voyage,Alfred Lansing,"Sciences, Technology & Medicine",Transportation & Automotive,Adult (30-59)
184299,31, usa,449214923,Think and Grow Rich,Napoleon Hill,Business & Economics,Economics,Adult (30-59)
184299,31, usa,812505042,The Time Machine,H. G. Wells,Literature & Fiction,Classic Fiction,Adult (30-59)
184465,33, usa,385292163,The Art of War,Lionel Giles translator,History,Ancient,Adult (30-59)
184465,33, usa,060603112X,Dune Messiah,Frank Herbert,Reference,Library & Information Science,Adult (30-59)
184465,33, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
184465,33, usa,1566191416,Frankenstein,Mary Shelley,"Fantasy, Horror & Science Fiction",Horror,Adult (30-59)
184532,28, usa,553154540,Charlie and the Chocolate Factory,Roald Dahl,Children's Books,Fantasy,Young Adult (18-29)
184547,46, usa,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Adult (30-59)
185176,37, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Adult (30-59)
185233,31, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Adult (30-59)
185275,32, usa,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Adult (30-59)
185275,32, usa,671678817,The Communist Manifesto,Karl Marx,Business & Economics,Economics,Adult (30-59)
185452,34, portugal,1570629706,Siddhartha,Hermann Hesse,Literature & Fiction,Classic Fiction,Adult (30-59)
185771,39, usa,553212583,Wuthering Heights,Emily Brontë,Romance,Romantic Suspense,Adult (30-59)
185771,39, usa,679764860,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,"Sciences, Technology & Medicine",Transportation & Automotive,Adult (30-59)
186039,24, iran,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
186527,37, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Adult (30-59)
186570,28, usa,553274295,Where the Red Fern Grows,Wilson Rawls,Children's Books,Historical Fiction,Young Adult (18-29)
186570,28, usa,553562614,Snow Crash,Neal Stephenson,"Computing, Internet & Digital Media",Computer Science,Young Adult (18-29)
186685,20, canada,679438416,Pale Blue Dot: A Vision of the Human Future in Space,Carl Sagan,"Sciences, Technology & Medicine",Transportation & Automotive,Young Adult (18-29)
187145,65, usa,399501487,Lord of the Flies,William Golding,Children's Books,Crime & Thriller,Senior (60+)
187145,65, usa,804111359,Secret History,Donna Tartt,"Crime, Thriller & Mystery",Thrillers and Suspense,Senior (60+)
187410,100, usa,380010003,The Interpretation of Dreams,Sigmund Freud,Higher Education Textbooks,Social Sciences,Senior (60+)
187410,100, usa,553351397,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh,Religion,Buddhism,Senior (60+)
187520,29, united kingdom,156012197,The Little Prince,Antoine De Saint-Exupéry,Children's Books,"Family, Personal & Social Issues",Young Adult (18-29)
